generation,fitness,deleted,nucleic_similarity,avg_protein_score
47,3.0827424242424235,12.0,0.7365993265993266,0.2569883208320808
48,3.1325909090909096,13.666666666666666,0.7342760942760941,0.24593633741898516
49,3.197287878787879,13.0,0.7314141414141414,0.2413682509024282
50,3.2354696969696977,14.333333333333334,0.7285858585858587,0.2385640758546451
51,3.2134848484848484,9.666666666666666,0.7285185185185185,0.24135113362994445
52,3.2436969696969697,11.0,0.7252188552188552,0.23767507642914756
53,3.200545454545454,13.666666666666666,0.7223232323232324,0.23029370299161833
54,3.2308333333333334,16.0,0.7179461279461279,0.22283529442129635
55,3.222090909090909,14.333333333333334,0.7174747474747476,0.22493619609838467
56,3.183575757575758,14.0,0.7136700336700338,0.21860071926551536
57,3.165742424242424,11.333333333333334,0.711919191919192,0.2215424648878308
58,3.1675606060606056,12.333333333333334,0.711178451178451,0.22644609625582657
59,3.200287878787879,12.0,0.7068686868686869,0.21579616588542874
60,3.140015151515151,12.0,0.7018518518518517,0.20769442247974215
61,3.168984848484848,13.666666666666666,0.6985185185185186,0.2037699038116747
62,3.1801212121212115,13.0,0.6937037037037036,0.2082222216404047
63,3.2164242424242424,12.666666666666666,0.6920538720538719,0.19952546914804536
64,3.2163030303030298,12.0,0.6866329966329966,0.19108124934099568
65,3.2249999999999996,12.666666666666666,0.6825925925925928,0.1833619393719856
66,3.272575757575757,16.0,0.679191919191919,0.1802573882378717
67,3.339015151515152,10.666666666666666,0.6734006734006734,0.17142146590897378
68,3.4126969696969702,13.0,0.6694612794612794,0.16437230193043934
69,3.4288787878787876,14.333333333333334,0.6656565656565657,0.1621054866635619
70,3.4546818181818177,13.333333333333334,0.6604713804713805,0.15519845576188235
71,3.4274242424242423,13.0,0.6593602693602695,0.14803736511234314
72,3.4423787878787877,13.0,0.6553872053872055,0.13958496547064714
73,3.420469696969697,13.0,0.654882154882155,0.13302515516196986
74,3.5046969696969694,13.666666666666666,0.6502356902356902,0.12596924599917533
75,3.5648636363636363,15.666666666666666,0.643973063973064,0.11221716250927682
76,3.684439393939394,14.666666666666666,0.6383838383838384,0.09440424045768171
77,3.7376515151515153,10.666666666666666,0.634949494949495,0.08385999580222574
78,3.7346212121212123,14.0,0.6339057239057239,0.08258881116766152
79,3.7527424242424243,17.0,0.632828282828283,0.08277464597000561
80,3.7539545454545453,14.333333333333334,0.6285858585858586,0.07858501261705779
81,3.7845,11.666666666666666,0.6253535353535353,0.06987788769540929
82,3.796257575757576,15.333333333333334,0.6263636363636365,0.06594322927011209
83,3.826787878787879,11.666666666666666,0.6224242424242424,0.06383307250287538
84,3.8385909090909087,13.333333333333334,0.6234343434343433,0.060143400102731004
85,3.835272727272727,15.333333333333334,0.625892255892256,0.06619715113070533
86,3.873818181818182,12.666666666666666,0.6255892255892256,0.057735651831371526
87,3.865636363636364,15.0,0.6249831649831649,0.05099895437444991
88,3.8850757575757577,13.333333333333334,0.6247474747474747,0.059018829359987986
89,3.8413030303030307,14.666666666666666,0.624983164983165,0.059555696628425664
90,3.8521363636363635,14.666666666666666,0.6264309764309764,0.0587612951042333
91,3.8269090909090906,12.333333333333334,0.6235353535353537,0.05491873157416798
92,3.8383181818181815,12.0,0.6200336700336702,0.051671156787224365
93,3.8195303030303034,13.333333333333334,0.618922558922559,0.05444114766043503
94,3.8254696969696966,11.333333333333334,0.6202693602693604,0.05452692194904518
95,3.8104999999999998,15.0,0.6204377104377105,0.055509001415958964
96,3.844909090909091,15.333333333333334,0.621986531986532,0.05555567782184989
97,3.789090909090909,11.666666666666666,0.6212121212121212,0.05806592768128774
98,3.857545454545454,11.666666666666666,0.6234343434343433,0.06341477624598217
99,3.876818181818182,13.0,0.6247138047138048,0.06410843573439695
100,3.900863636363636,13.0,0.624949494949495,0.06179653802621669
101,3.9026212121212125,17.0,0.6203367003367004,0.0547323593355405
102,3.882742424242424,12.333333333333334,0.6202693602693604,0.05587887029101727
103,3.9258787878787884,15.0,0.6199663299663302,0.05884531715120649
104,3.90330303030303,15.0,0.6207744107744108,0.06093875111737534
105,3.855606060606061,13.333333333333334,0.6227609427609427,0.06257190929240287
106,3.849893939393939,14.333333333333334,0.6242424242424243,0.05856356352897843
107,3.8525454545454547,14.333333333333334,0.6256902356902357,0.061572210179297086
108,3.906590909090909,11.0,0.6215488215488216,0.05364373787877593
109,3.9127121212121216,10.0,0.6205387205387206,0.048787122491378336
110,3.9015454545454546,11.666666666666666,0.6184175084175085,0.04035065480196438
111,3.9058333333333337,13.333333333333334,0.6160606060606061,0.0386971297595965
112,3.899075757575758,14.666666666666666,0.617104377104377,0.03527908159946954
113,3.9713333333333325,13.0,0.6162962962962963,0.031810372575136074
114,3.9875000000000003,11.333333333333334,0.6160606060606061,0.03130368892571279
115,3.982287878787879,14.333333333333334,0.6141750841750842,0.03385023756726454
116,3.9134090909090915,13.0,0.6135016835016835,0.03486765319961795
117,4.0002121212121216,13.333333333333334,0.6131313131313132,0.02895392135536277
118,4.023045454545454,12.333333333333334,0.6146127946127945,0.032727636071014414
119,4.041060606060607,15.333333333333334,0.6142087542087542,0.03862313546169095
120,4.042621212121212,16.666666666666668,0.6136026936026937,0.02960738245711761
121,3.9865454545454546,11.0,0.614006734006734,0.03484825593250685
122,4.02089393939394,14.0,0.6152188552188552,0.028164523442774397
123,4.0640909090909085,15.0,0.6147138047138047,0.023898543934541477
124,4.132772727272727,15.0,0.6122558922558923,0.026908270324805944
125,4.214242424242424,14.333333333333334,0.6118181818181817,0.025767853175276523
126,4.232651515151514,13.666666666666666,0.6113468013468015,0.022740322338044388
127,4.214378787878788,13.333333333333334,0.6114478114478115,0.02271743822623858
128,4.225575757575757,12.666666666666666,0.6172053872053872,0.021195354417971612
129,4.272454545454544,11.666666666666666,0.6196632996632996,0.01836239859001065
130,4.260666666666668,11.333333333333334,0.6207744107744108,0.01664983936872724
131,4.314606060606061,17.0,0.6230976430976432,0.014052631231592247
132,4.353787878787879,15.0,0.6182828282828283,0.009939141659996391
133,4.395409090909091,16.666666666666668,0.6204377104377105,0.008968983952744914
134,4.382136363636364,8.666666666666666,0.6230976430976432,0.006898588559161288
135,4.366636363636363,12.666666666666666,0.6207070707070707,0.005939566326608365
136,4.312772727272727,13.666666666666666,0.6190572390572391,0.007021401870140898
137,4.317590909090909,13.666666666666666,0.6202693602693604,0.00927073975960622
138,4.307787878787878,11.333333333333334,0.6185858585858587,0.010026419906807206
139,4.325590909090909,13.0,0.6186868686868687,0.00812058523767926
140,4.349833333333334,16.0,0.6181481481481481,0.013108995335573187
141,4.419242424242424,13.0,0.6172053872053872,0.015340572702241663
142,4.43728787878788,11.333333333333334,0.6171380471380471,0.01584155009900031
143,4.385303030303031,15.333333333333334,0.6163973063973064,0.018103469095683517
144,4.404818181818182,16.0,0.61983164983165,0.022671361921955843
145,4.370878787878788,15.666666666666666,0.6187205387205387,0.025306951160925992
146,4.3886666666666665,14.0,0.6214478114478115,0.02956049141027708
147,4.366318181818182,13.0,0.6198653198653199,0.02735372902724646
148,4.3820303030303025,13.333333333333334,0.6186531986531987,0.0307128767427509
149,4.42369696969697,17.0,0.6184175084175084,0.03209161560232116
150,4.4158484848484845,14.0,0.6184511784511785,0.034568691616387724
151,4.42439393939394,15.666666666666666,0.6192929292929293,0.03422321812199966
152,4.402818181818183,11.333333333333334,0.6205050505050506,0.03284954581500192
153,4.4040606060606065,13.333333333333334,0.6191919191919192,0.03312084332652924
154,4.439939393939394,15.666666666666666,0.6204040404040404,0.03198344924246424
155,4.414151515151516,14.333333333333334,0.6218518518518518,0.03422801541691903
156,4.384075757575758,15.333333333333334,0.6213131313131314,0.03883712429762956
157,4.348696969696969,14.0,0.6243434343434343,0.04106092703110883
158,4.327075757575758,11.333333333333334,0.6216161616161616,0.03588681886409737
159,4.318121212121212,15.333333333333334,0.6251515151515151,0.032088219044019074
160,4.2919090909090905,13.0,0.6229292929292929,0.03155328627701281
161,4.295424242424243,12.333333333333334,0.6215488215488216,0.030634524059291634
162,4.348727272727273,12.666666666666666,0.6220538720538721,0.026989383617322834
163,4.376666666666667,13.0,0.6212457912457913,0.025414967362138552
164,4.325772727272727,10.666666666666666,0.6208754208754209,0.028560828845256552
165,4.333333333333333,13.0,0.621077441077441,0.02700390257992776
166,4.32,11.333333333333334,0.6207070707070708,0.028200402990899414
167,4.354984848484848,14.0,0.6195286195286196,0.024391052591537152
168,4.350075757575757,12.0,0.6161279461279462,0.018562669014613568
169,4.3507727272727275,14.0,0.6137037037037038,0.016339543318734287
170,4.324545454545454,14.666666666666666,0.6142760942760943,0.020741062302656234
171,4.334818181818182,12.333333333333334,0.6148821548821549,0.02168673729031329
172,4.339818181818181,11.666666666666666,0.6160942760942761,0.019611107929868914
173,4.3749090909090915,10.0,0.6198989898989901,0.017059556704270975
174,4.354227272727273,8.666666666666666,0.6222895622895623,0.015097436404129118
175,4.3755,13.0,0.6191919191919193,0.010896604318000611
176,4.365484848484848,13.0,0.6161279461279462,0.01428617550439912
177,4.4046818181818175,12.0,0.6157239057239057,0.01692842626017443
178,4.391878787878787,12.666666666666666,0.6137037037037038,0.013743251912322148
179,4.3234393939393945,12.333333333333334,0.6117508417508418,0.017076363135285277
180,4.295863636363637,13.333333333333334,0.6091245791245791,0.016542583045638524
181,4.289030303030303,13.333333333333334,0.6088888888888889,0.01858713884612094
182,4.279151515151516,14.0,0.6137037037037039,0.018122678212424786
183,4.285818181818182,16.333333333333332,0.6136363636363636,0.016341975134591014
184,4.286318181818182,11.0,0.6134343434343434,0.012155056201192458
185,4.271878787878788,14.666666666666666,0.6163636363636363,0.021539215313909236
186,4.340227272727273,14.333333333333334,0.6166329966329966,0.026164588452815166
187,4.302681818181818,11.333333333333334,0.6165319865319866,0.024194708551660365
188,4.323909090909091,12.333333333333334,0.62010101010101,0.033195569376434815
189,4.355681818181818,17.0,0.6122895622895622,0.030954827425827627
190,4.354106060606061,12.0,0.6135353535353535,0.035814351805816734
191,4.39630303030303,15.666666666666666,0.6132323232323232,0.03643587871910045
192,4.36159090909091,13.333333333333334,0.614915824915825,0.036852755712805746
193,4.356848484848485,12.0,0.6132996632996633,0.03461808250201596
194,4.323954545454545,16.666666666666668,0.6115488215488215,0.033332757054841594
195,4.309545454545455,14.666666666666666,0.61,0.036362508393023234
196,4.286060606060606,15.666666666666666,0.610942760942761,0.03371902835536689
197,4.269909090909091,12.0,0.6078787878787879,0.034478837742731284
198,4.248484848484849,14.333333333333334,0.6056902356902357,0.0343426686802822
199,4.244606060606061,14.0,0.6072390572390575,0.0361001321427124
200,4.265742424242423,13.0,0.6050841750841752,0.03179364031408147
201,4.292378787878788,12.333333333333334,0.6094612794612795,0.035543898629290756
202,4.314030303030303,15.333333333333334,0.6063636363636364,0.037986534192553795
203,4.314878787878787,16.333333333333332,0.6056565656565657,0.03921377702993203
204,4.289681818181818,14.666666666666666,0.6055892255892257,0.04025516620692527
205,4.304863636363637,10.333333333333334,0.6055892255892256,0.04017564502450763
206,4.339636363636364,11.666666666666666,0.6039730639730639,0.040282219339687064
207,4.297499999999999,17.0,0.6045791245791247,0.03779196124799341
208,4.2783181818181815,16.0,0.6034343434343434,0.037703281255325606
209,4.219787878787879,9.666666666666666,0.6062962962962963,0.0396334939980148
210,4.198787878787879,16.333333333333332,0.6083164983164985,0.044069416847146554
211,4.2025151515151515,14.333333333333334,0.6079797979797981,0.0555488078529938
212,4.198030303030303,13.333333333333334,0.6067340067340067,0.04788530569364039
213,4.208075757575757,14.0,0.6085185185185186,0.05045288667879872
214,4.2079545454545455,13.333333333333334,0.6063299663299664,0.0524039159282351
215,4.190560606060607,9.666666666666666,0.6108754208754209,0.05279195310603709
216,4.179636363636364,10.0,0.6078451178451179,0.05478073145081568
217,4.221727272727273,14.0,0.611885521885522,0.05770274279148443
218,4.220121212121211,13.0,0.6117171717171718,0.056023356285084265
219,4.320242424242424,15.333333333333334,0.609023569023569,0.05587196736616678
220,4.3551363636363645,12.0,0.6117171717171718,0.054938645218733505
221,4.362515151515152,8.666666666666666,0.6103703703703705,0.05304345793085801
222,4.324681818181818,14.666666666666666,0.6120875420875421,0.0517279875943522
223,4.375681818181818,17.333333333333332,0.6109764309764311,0.0482477645903033
224,4.429378787878788,12.666666666666666,0.6123905723905724,0.04615037258661542
225,4.427727272727273,12.666666666666666,0.6132996632996633,0.04896236193149347
226,4.395787878787878,15.0,0.612929292929293,0.04437843462308184
227,4.41771212121212,12.666666666666666,0.6120538720538721,0.039957343446470006
228,4.428484848484849,10.666666666666666,0.6104040404040404,0.03899816183429347
229,4.376712121212121,13.666666666666666,0.6107407407407407,0.040771378894454334
230,4.370030303030303,15.0,0.6122558922558923,0.043238251037964665
231,4.361469696969697,11.666666666666666,0.615892255892256,0.042882780685792536
232,4.355909090909091,13.666666666666666,0.6142087542087542,0.04817206687981914
233,4.3075909090909095,12.333333333333334,0.6155892255892256,0.04629070836717448
234,4.29469696969697,15.666666666666666,0.6124579124579125,0.041599313672858775
235,4.298939393939393,13.0,0.6115488215488215,0.03803944802347712
236,4.29668181818182,18.0,0.6114814814814816,0.04023617906534923
237,4.32969696969697,16.333333333333332,0.607946127946128,0.03812999640496079
238,4.343424242424242,9.333333333333334,0.6093265993265993,0.03658984392780409
239,4.321606060606061,10.666666666666666,0.609023569023569,0.03834873700488948
240,4.31719696969697,10.666666666666666,0.6103703703703705,0.03994781991164283
241,4.3444393939393935,13.666666666666666,0.6112457912457913,0.0404063596656814
242,4.344333333333334,14.666666666666666,0.613973063973064,0.04561724124096512
243,4.408530303030303,14.333333333333334,0.614915824915825,0.04697435525558474
244,4.42019696969697,13.666666666666666,0.6101683501683502,0.04174142969469655
245,4.432227272727272,14.333333333333334,0.6106397306397306,0.044866984359800875
246,4.415045454545454,13.666666666666666,0.6107070707070709,0.04230628705328301
247,4.366106060606061,12.0,0.6095622895622896,0.04112531014647229
248,4.348151515151515,14.333333333333334,0.6098989898989899,0.04082721871192601
249,4.3168030303030305,13.0,0.6082828282828283,0.03739131010554793
250,4.353681818181818,13.0,0.6065993265993265,0.031163938242498943
251,4.330500000000001,14.333333333333334,0.6097643097643098,0.033646239319960636
252,4.277924242424242,16.666666666666668,0.6104713804713805,0.03031306820642767
253,4.339984848484849,17.666666666666668,0.6087542087542088,0.02976022580908981
254,4.400636363636363,13.333333333333334,0.6076767676767677,0.019739133219891302
255,4.343833333333333,11.666666666666666,0.6037037037037039,0.016295336668960422
256,4.358439393939395,16.666666666666668,0.6034343434343435,0.015111282341668787
257,4.404227272727273,14.666666666666666,0.6058922558922558,0.015413138109492837
258,4.428136363636363,15.333333333333334,0.606969696969697,0.01378451715084083
259,4.480863636363636,11.666666666666666,0.6074074074074075,0.01140139000012113
260,4.445681818181819,14.666666666666666,0.61,0.010157289352093805
261,4.422378787878788,9.0,0.61003367003367,0.010490063167990754
262,4.423015151515152,8.0,0.6092929292929293,0.009017453656353612
263,4.36730303030303,12.333333333333334,0.6076094276094276,0.014731091379803099
264,4.334954545454546,12.0,0.6092255892255892,0.02099817533908967
265,4.352424242424242,14.666666666666666,0.6082154882154883,0.017980380426253415
266,4.356863636363636,15.0,0.61,0.021489696682259914
267,4.2861515151515155,11.666666666666666,0.6101010101010101,0.02003689215225895
268,4.355833333333334,16.333333333333332,0.6077104377104378,0.02201576081942086
269,4.385378787878788,16.333333333333332,0.6079461279461279,0.018407532083839443
270,4.346075757575757,12.666666666666666,0.6103367003367003,0.017703908142347624
271,4.328227272727272,9.333333333333334,0.6098989898989899,0.019601926870113726
272,4.360075757575757,15.333333333333334,0.6068686868686869,0.01872440319447101
273,4.388287878787879,14.333333333333334,0.607912457912458,0.01760143913168972
274,4.354681818181819,13.333333333333334,0.6067676767676768,0.016341262142063086
275,4.356727272727272,11.333333333333334,0.6071380471380471,0.022784358023309068
276,4.312530303030303,13.666666666666666,0.6093602693602694,0.024387849027432146
277,4.350651515151516,11.666666666666666,0.6091245791245792,0.02240150987459585
278,4.28189393939394,13.666666666666666,0.6058249158249159,0.022651938682405337
279,4.303999999999999,13.0,0.6047811447811449,0.022705759186546024
280,4.309181818181819,7.666666666666667,0.6048148148148149,0.02153415778168923
281,4.322924242424243,14.0,0.6027272727272727,0.023717508440362422
282,4.299666666666667,13.666666666666666,0.602962962962963,0.026321511039172994
283,4.285121212121211,11.333333333333334,0.6057239057239058,0.02923229374106534
284,4.34490909090909,14.666666666666666,0.607037037037037,0.025850982165481703
285,4.332727272727273,15.666666666666666,0.6053872053872055,0.023442894394431948
286,4.409696969696969,13.333333333333334,0.6036700336700337,0.018241625912005746
287,4.398924242424243,17.333333333333332,0.6053535353535354,0.015689077483428876
288,4.504090909090909,8.333333333333334,0.6037710437710437,0.017123577636038653
289,4.508969696969697,12.0,0.6038383838383838,0.015969091938777102
290,4.504651515151515,11.333333333333334,0.6042087542087543,0.016653116281094612
291,4.5329848484848485,13.0,0.6037710437710438,0.021256200149893295
292,4.510227272727273,13.333333333333334,0.6041750841750843,0.02312774944570627
293,4.494545454545455,11.0,0.6043771043771043,0.02464890079498658
294,4.514121212121212,11.0,0.601885521885522,0.02712050142542417
295,4.539681818181818,14.333333333333334,0.6037037037037037,0.028795397993575274
296,4.57910606060606,13.666666666666666,0.6011784511784511,0.029742842016199394
297,4.567863636363637,13.0,0.6034006734006735,0.02461229808953645
298,4.618075757575757,11.0,0.59996632996633,0.020403499072109196
299,4.635818181818181,14.0,0.5971043771043772,0.019383483803123606
300,4.655030303030302,11.0,0.60003367003367,0.022133238296622976
301,4.639469696969697,12.0,0.6000336700336701,0.021258268689174672
302,4.641969696969697,12.0,0.600942760942761,0.01940617983957652
303,4.608136363636363,13.0,0.6027609427609427,0.017250053450887756
304,4.653909090909091,14.0,0.6005387205387206,0.016440137050356386
305,4.660575757575757,11.666666666666666,0.601952861952862,0.014470518713255548
306,4.62280303030303,13.0,0.6007407407407408,0.015190900635277232
307,4.645712121212121,11.666666666666666,0.6032323232323232,0.012499484924874791
308,4.6795,16.333333333333332,0.6052861952861952,0.009969066741803647
309,4.7055,14.0,0.5998653198653199,0.0074474829808470755
310,4.709954545454544,10.0,0.5983164983164984,0.002099938817045071
311,4.698545454545454,17.0,0.5982828282828282,0.0011909867878868094
312,4.688,13.333333333333334,0.5974410774410776,0.002089491030609301
313,4.68039393939394,11.333333333333334,0.599023569023569,0.001756137680833753
314,4.676848484848485,14.333333333333334,0.6002020202020201,-0.0009283625629303502
315,4.665348484848484,14.0,0.602020202020202,0.002634350651497729
316,4.631499999999999,13.333333333333334,0.6002356902356903,0.002382389110379935
317,4.679651515151516,14.333333333333334,0.5999663299663299,0.0017994396610407453
318,4.714909090909091,15.0,0.598989898989899,0.005635024900386078
319,4.745318181818182,13.666666666666666,0.6010101010101011,0.0073663057991822725
320,4.75660606060606,13.0,0.5996296296296296,0.010851372362675854
321,4.770939393939394,14.333333333333334,0.6010437710437712,0.007309372536341845
322,4.749075757575757,14.333333333333334,0.601077441077441,0.009381204462713894
323,4.73069696969697,12.666666666666666,0.6025252525252526,0.0023401806130501682
324,4.7218333333333335,11.0,0.603905723905724,0.0034117418477240535
325,4.764500000000001,14.666666666666666,0.6050168350168351,-0.0020632860639472083
326,4.71990909090909,11.0,0.602996632996633,0.001425909384687692
327,4.692439393939394,17.333333333333332,0.6008754208754209,-0.0008696492219294772
328,4.672166666666667,15.0,0.6027272727272727,0.004853043142007428
329,4.670287878787879,10.333333333333334,0.6046464646464647,0.003525107350001821
330,4.649378787878788,16.666666666666668,0.6058249158249159,0.0064214855311408746
331,4.6099848484848485,13.333333333333334,0.6081818181818182,0.005712686499756983
332,4.612984848484849,11.0,0.6054208754208755,0.009467435963081769
333,4.566909090909092,14.0,0.6057575757575758,0.007318543365878082
334,4.571954545454545,17.0,0.6060942760942761,0.003983125975221488
335,4.576545454545454,13.0,0.6047474747474748,0.0052880479851281055
336,4.597015151515151,12.0,0.6041077441077441,0.005450247649543084
337,4.638015151515152,17.0,0.6072053872053873,0.004930284853171839
338,4.6385000000000005,10.333333333333334,0.608013468013468,0.005364160099730539
339,4.658863636363637,12.0,0.6073063973063973,0.0008044745285456257
340,4.6637272727272725,9.333333333333334,0.6061952861952862,0.0016629281235196677
341,4.660151515151515,15.666666666666666,0.6061616161616162,0.004020747857511886
342,4.665484848484849,10.666666666666666,0.6046801346801347,0.004620344713263863
343,4.692833333333334,10.0,0.606026936026936,0.005613089209604512
344,4.697454545454545,12.333333333333334,0.6053872053872055,0.0020192009608283067
345,4.66439393939394,11.333333333333334,0.6022895622895624,-0.0004550637606334044
346,4.677424242424242,15.0,0.6011111111111113,0.004488843233571027
347,4.667530303030303,9.666666666666666,0.5974747474747476,0.006278925877358556
348,4.661803030303031,12.333333333333334,0.595925925925926,0.009477914047643823
349,4.6693181818181815,15.333333333333334,0.596969696969697,0.011383043142199331
350,4.662863636363636,11.333333333333334,0.5991582491582492,0.009889856896316296
351,4.612666666666667,12.0,0.5989562289562289,0.010737883590097782
352,4.608590909090909,15.0,0.597104377104377,0.013715698872688661
353,4.551242424242424,13.0,0.5982154882154882,0.012313985829503356
354,4.555545454545455,14.333333333333334,0.5968686868686869,0.013198637520109932
355,4.537727272727273,17.333333333333332,0.5915488215488215,0.01506802265532231
356,4.497939393939394,12.333333333333334,0.5923232323232324,0.016675667531338242
357,4.51709090909091,9.333333333333334,0.5927609427609428,0.012936441296530708
358,4.47409090909091,12.0,0.5911784511784514,0.007901063953761936
359,4.487909090909091,13.666666666666666,0.5908754208754209,0.004281997682907744
360,4.473999999999999,15.0,0.5943771043771044,0.0068001703113383105
361,4.497166666666667,11.666666666666666,0.5986195286195287,0.005639034420470125
362,4.495954545454545,11.666666666666666,0.5984848484848485,0.0070206327849944685
363,4.466772727272727,14.666666666666666,0.6014814814814816,0.011079609268894496
364,4.453106060606061,12.0,0.6,0.0073912627855515335
365,4.478,14.0,0.5996969696969697,0.007757015177689962
366,4.526348484848485,15.666666666666666,0.5997306397306398,0.0051698805822389575
367,4.5201515151515155,12.666666666666666,0.5986531986531988,0.004021472565768905
368,4.466424242424242,13.666666666666666,0.5966666666666668,0.0018997984648610883
369,4.481727272727273,15.333333333333334,0.6005387205387206,-0.00021292911243501328
370,4.528590909090909,14.666666666666666,0.5989898989898991,0.0007903346597534453
371,4.512121212121212,14.666666666666666,0.5977777777777779,-0.0005667927427754881
372,4.521333333333334,16.0,0.598922558922559,0.002223225236398179
373,4.5440000000000005,14.666666666666666,0.6006397306397308,0.0022960146224650646
374,4.532181818181818,10.333333333333334,0.5965993265993267,-0.00022783641774521782
375,4.522666666666667,12.333333333333334,0.596902356902357,-0.0004067573977179194
376,4.595712121212121,12.333333333333334,0.5986531986531988,-0.00028941340707841723
377,4.603621212121212,13.0,0.5987205387205388,0.0003121519197004999
378,4.658075757575758,15.0,0.5974074074074074,-0.0036010779433770027
379,4.640181818181818,13.0,0.5998316498316498,-0.006615562146963783
380,4.633787878787879,10.666666666666666,0.6011447811447811,-0.007487671815057501
381,4.635560606060607,14.666666666666666,0.6036700336700337,-0.007416197798059464
382,4.610272727272727,15.333333333333334,0.6035016835016837,-0.005072595798712508
383,4.576060606060605,11.666666666666666,0.602861952861953,-0.006486494150946458
384,4.60530303030303,14.333333333333334,0.5988552188552189,-0.010488912051158322
385,4.626484848484848,13.666666666666666,0.5995286195286197,-0.010717384604818095
386,4.720909090909091,14.333333333333334,0.6031313131313132,-0.013799158258491755
387,4.74369696969697,13.333333333333334,0.5991582491582492,-0.012995214159122678
388,4.743651515151516,14.0,0.5994949494949496,-0.011209682829664183
389,4.770545454545455,13.666666666666666,0.6014814814814815,-0.009748543214814866
390,4.737303030303029,12.666666666666666,0.6007744107744108,-0.013706713867124421
391,4.6999545454545455,11.666666666666666,0.6040740740740742,-0.01647980480721303
392,4.698090909090909,13.0,0.6009427609427609,-0.01430221553168694
393,4.714393939393939,13.333333333333334,0.604915824915825,-0.01602090072548948
394,4.716636363636364,11.0,0.6015488215488215,-0.014624352341350552
395,4.7231969696969704,16.333333333333332,0.5993265993265994,-0.013677517062113216
396,4.722090909090909,12.333333333333334,0.5968013468013469,-0.014514318984852862
397,4.701393939393939,14.333333333333334,0.5993602693602694,-0.011410929114050493
398,4.709742424242424,13.0,0.6012457912457913,-0.0069076479039095195
399,4.710454545454546,15.0,0.5998653198653199,-0.0038905634844898945
400,4.718727272727272,11.666666666666666,0.6013131313131314,-0.009706398317032681
