generation,fitness,deleted,nucleic_similarity,avg_protein_score
318,4.9996212121212125,15.333333333333334,0.6284511784511785,0.08035521182016064
319,5.077772727272728,15.0,0.6314814814814816,0.07454567265472499
320,5.073348484848484,15.666666666666666,0.6306734006734006,0.07325421620008389
321,5.08530303030303,15.666666666666666,0.6289225589225589,0.06827912535685242
322,5.114636363636364,13.666666666666666,0.6261616161616161,0.07565707253999121
323,5.109727272727272,18.666666666666668,0.6236026936026938,0.07904533037533175
324,5.065151515151515,15.666666666666666,0.6253535353535354,0.07918043224369264
325,5.0506515151515154,14.666666666666666,0.6264983164983164,0.06998470409525333
326,5.059818181818183,12.666666666666666,0.6265319865319866,0.07416434014541091
327,5.146954545454545,12.333333333333334,0.6241414141414142,0.07787493571924253
328,5.22389393939394,16.666666666666668,0.6278787878787879,0.0736681938093472
329,5.206045454545454,15.0,0.6263299663299664,0.07117260499026862
330,5.181363636363637,19.666666666666668,0.6230639730639732,0.07259654626973104
331,5.134666666666665,16.0,0.6247811447811449,0.07537109750502903
332,5.098530303030302,15.333333333333334,0.6238047138047139,0.07542690045558798
333,5.131136363636363,16.666666666666668,0.6253872053872054,0.07269174602665028
334,5.2061363636363645,16.666666666666668,0.6277104377104377,0.0676849166094343
335,5.242499999999999,15.666666666666666,0.627946127946128,0.06473792647432179
336,5.262272727272728,11.666666666666666,0.627912457912458,0.06434003539987866
337,5.25010606060606,13.666666666666666,0.6254208754208754,0.06731001776077157
338,5.217863636363636,13.666666666666666,0.6256565656565657,0.06404740662170816
339,5.164848484848485,16.333333333333332,0.6270033670033669,0.06269879519459026
340,5.155075757575758,16.333333333333332,0.6275757575757576,0.06279284242106405
341,5.114287878787879,11.0,0.6269360269360269,0.06417393514702611
342,5.075545454545455,14.333333333333334,0.6261279461279462,0.0637838802610816
343,5.034106060606061,12.0,0.6265319865319866,0.06357193221777156
344,5.07,14.666666666666666,0.6265993265993267,0.0619114143621877
345,5.098287878787878,11.666666666666666,0.626936026936027,0.0646970378096584
346,5.131060606060607,18.333333333333332,0.6271380471380471,0.06396075831323404
347,5.1516515151515145,14.0,0.6301683501683503,0.06824488149144674
348,5.13840909090909,13.666666666666666,0.6289898989898989,0.06713532770026014
349,5.115348484848485,16.333333333333332,0.6289898989898991,0.06649023833248213
350,5.106439393939394,11.666666666666666,0.6292929292929293,0.06498113248345892
351,5.055742424242425,16.0,0.628922558922559,0.06301307858489268
352,5.009666666666667,9.666666666666666,0.6265656565656565,0.06205063093539681
353,4.99930303030303,15.666666666666666,0.6273063973063974,0.06397523409677706
354,5.0514090909090905,13.333333333333334,0.6254545454545456,0.06619522435331338
355,5.073090909090909,15.333333333333334,0.6267676767676768,0.06714648720024968
356,5.084606060606061,16.0,0.6272727272727272,0.06437280254060088
357,5.134333333333334,14.666666666666666,0.6298653198653199,0.06727636943092367
358,5.146575757575757,15.333333333333334,0.6317845117845118,0.06664362524858115
359,5.165,12.666666666666666,0.6329966329966331,0.06586327408455414
360,5.1798787878787875,13.0,0.6332659932659933,0.06594411245141212
361,5.140969696969697,14.0,0.6307070707070708,0.06320692378276019
362,5.1616060606060605,16.0,0.6299326599326599,0.06252027880647548
363,5.136757575757575,17.333333333333332,0.6285858585858586,0.06417052892051693
364,5.093196969696969,11.0,0.6274074074074074,0.062104288886432636
365,5.107772727272728,14.0,0.6296632996632997,0.06072216506521986
366,5.0659090909090905,14.0,0.6307407407407409,0.058403765795136196
367,5.089757575757576,15.666666666666666,0.6305723905723905,0.057698002983525974
368,5.114227272727273,14.666666666666666,0.6301010101010102,0.05989338856590636
369,5.114454545454545,15.0,0.6275084175084177,0.06240929773647436
370,5.084181818181818,15.666666666666666,0.6250168350168349,0.06222287723127512
371,5.102333333333333,11.333333333333334,0.6226936026936029,0.06214343400507871
372,5.085772727272726,15.333333333333334,0.6221885521885522,0.056447924160639484
373,5.085363636363636,11.333333333333334,0.6256902356902357,0.05357401877336395
374,5.04721212121212,17.666666666666668,0.6243434343434344,0.05375076825638763
375,4.997121212121212,16.666666666666668,0.6205387205387206,0.05483285966309098
376,5.005484848484849,16.666666666666668,0.6196632996632997,0.056011723071521864
377,4.976848484848484,18.0,0.6184848484848485,0.05507234296357794
378,4.971636363636364,15.333333333333334,0.6176094276094276,0.05913929832731405
379,5.031439393939394,14.0,0.6198316498316498,0.05937762111144545
380,5.0864242424242425,13.0,0.6198316498316498,0.05595974911741273
381,5.078015151515152,16.0,0.6191582491582491,0.05658594449964261
382,5.064515151515152,16.666666666666668,0.6187205387205387,0.05811623535293751
383,5.104484848484848,14.333333333333334,0.6186195286195286,0.05871669593166717
384,5.072969696969697,17.0,0.6172727272727273,0.06040893456562324
385,5.120181818181817,15.666666666666666,0.6188888888888889,0.06413743600130871
386,5.08519696969697,15.0,0.6172390572390573,0.05913686531671595
387,5.115666666666667,12.0,0.6155555555555557,0.06577312788210155
388,5.085484848484849,15.333333333333334,0.6171717171717174,0.0659931688929195
389,5.059924242424243,13.666666666666666,0.6164983164983165,0.06091623277501462
390,5.114484848484849,14.333333333333334,0.6164646464646465,0.059591914518356374
391,5.083727272727272,14.0,0.6188552188552189,0.05848775374297369
392,5.0737424242424245,13.333333333333334,0.6201346801346802,0.05535139751950094
393,5.158393939393939,14.0,0.621986531986532,0.06041646919360738
394,5.134212121212121,14.333333333333334,0.6186531986531988,0.06133938759439722
395,5.081863636363637,14.0,0.6190572390572391,0.061060630493217215
396,5.138681818181818,11.333333333333334,0.6185521885521886,0.0640701795109111
397,5.1514848484848486,13.0,0.6204040404040406,0.0617153386015617
398,5.150030303030304,12.666666666666666,0.6200673400673401,0.06129238899122194
399,5.118848484848485,14.666666666666666,0.6186531986531988,0.06148500853962033
400,5.116621212121212,14.666666666666666,0.6184511784511786,0.05846635071941328
401,5.115045454545453,15.0,0.620942760942761,0.06066770520640365
